fname,itp,tp_prob,its,ts_prob
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_405000,[1436],[ 0.7492698],[1555],[ 0.3303273]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_402000,[2260],[ 0.8812054],[2652],[ 0.5793631]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_408000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_408000,[],[],[617],[ 0.61439186]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_411000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_411000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_414000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_417000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_420000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_423000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_426000,[],[],[132],[ 0.7235944]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_414000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_417000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_429000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_420000,[1889],[ 0.9080977],[2164],[ 0.39173362]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_423000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_432000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_426000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_438000,[],[],[75],[ 0.754454]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_429000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_441000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_432000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_444000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_447000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_435000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_450000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_438000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_453000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_441000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_456000,[],[],[2475],[ 0.39371547]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_444000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_459000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_447000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_462000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_465000,[],[],[],[]
